t,mode_code,mode_label,V,Tb,I,H,Q
155.000000,1,normal,4.570327,57.884544,602.860745,6.740979,20016.947158
155.200000,1,normal,4.285800,57.783836,606.287561,6.794644,19997.969432
155.400000,1,normal,4.488707,57.899310,603.612289,6.741304,20010.653603
155.600000,1,normal,4.360886,58.076534,607.913518,6.722670,20003.278611
155.800000,1,normal,4.548364,57.834542,605.457050,6.774877,20016.711519
156.000000,1,normal,4.362909,57.869048,607.103303,6.759538,19986.112972
156.200000,1,normal,4.466780,57.653290,602.511500,6.819706,19978.484823
156.400000,1,normal,4.540064,58.127486,607.313640,6.786061,19984.359245
156.600000,1,normal,4.592637,57.982466,608.780104,6.661476,20017.546217
156.800000,1,normal,4.573986,57.877765,606.940064,6.699963,20009.393210
157.000000,1,normal,4.502784,57.871027,609.679521,6.705280,19942.357616
157.200000,1,normal,4.610261,57.847338,599.850672,6.725061,20007.140232
157.400000,1,normal,4.741598,58.058766,601.448483,6.726046,20026.326320
157.600000,1,normal,4.631463,57.749302,602.592913,6.746307,19962.163893
157.800000,1,normal,4.480841,58.342753,604.637103,6.716276,19953.220827
158.000000,1,normal,4.259951,58.035375,604.517942,6.790690,19944.257498
158.200000,1,normal,4.380989,57.932906,605.565155,6.682138,20020.296829
158.400000,1,normal,4.441949,58.005236,597.274312,6.780183,20038.562464
158.600000,1,normal,4.464963,58.244022,607.691671,6.713696,19930.235548
158.800000,1,normal,4.340013,58.254322,605.009322,6.855329,19993.474981
159.000000,1,normal,4.562722,57.743713,603.405732,6.755242,20039.116747
159.200000,1,normal,4.461200,57.779670,608.564524,6.823467,20013.068053
159.400000,1,normal,4.218137,58.300502,611.864580,6.699184,20034.485518
159.600000,1,normal,4.444367,58.029092,604.867420,6.753095,19985.310563
159.800000,1,normal,4.724300,57.608017,604.890755,6.780058,20013.997247
160.000000,1,normal,4.449047,58.256711,598.500716,6.713186,19973.617820
160.200000,1,normal,4.512413,57.969861,605.150252,6.747027,19998.268743
160.400000,1,normal,4.560508,57.710270,611.463786,6.751396,19958.548889
160.600000,1,normal,4.596945,58.029988,604.692250,6.754492,19997.272623
160.800000,1,normal,4.733915,58.210440,604.966636,6.798462,19927.776953
161.000000,1,normal,4.534136,58.200744,603.321132,6.720324,20019.422433
161.200000,1,normal,4.747041,57.972726,606.391921,6.723769,20056.996107
161.400000,1,normal,4.456205,57.766112,604.789434,6.708344,20017.255102
161.600000,1,normal,4.577428,57.586876,601.457968,6.695594,20055.415771
161.800000,1,normal,4.526776,58.156892,599.455774,6.762368,19965.564821
162.000000,1,normal,4.346684,57.997425,602.125473,6.730810,19949.597776
162.200000,1,normal,4.545394,57.955242,610.676848,6.718341,19929.300964
162.400000,1,normal,4.650559,58.126246,606.494485,6.767687,20034.357173
162.600000,1,normal,4.458455,57.745015,604.958517,6.759577,19939.319156
162.800000,1,normal,4.450675,58.127652,610.476932,6.697158,20007.430588
163.000000,1,normal,4.817640,57.852565,606.870729,6.736750,19957.998866
163.200000,1,normal,4.604315,57.907862,608.320384,6.826047,20015.841388
163.400000,1,normal,4.685946,57.874327,606.668521,6.791340,19961.509578
163.600000,1,normal,4.662327,58.121193,605.502311,6.712440,20045.090685
163.800000,1,normal,4.474271,57.860341,604.390797,6.797927,20044.112035
164.000000,1,normal,4.623893,57.809659,607.370473,6.692962,19928.652216
164.200000,1,normal,4.722031,58.156761,607.404898,6.781144,19998.732125
164.400000,1,normal,4.529146,58.122651,605.264381,6.710966,20085.214775
164.600000,1,normal,4.634489,58.295341,610.296427,6.699404,20036.209181
164.800000,1,normal,4.389635,58.306084,608.224790,6.758974,19969.363298
165.000000,1,normal,4.481505,58.296448,608.223315,6.794510,19952.838829
165.200000,1,normal,4.432134,57.978216,609.430678,6.753105,20042.383716
165.400000,1,normal,4.533894,58.476208,607.312400,6.714803,19971.898254
165.600000,1,normal,4.102907,58.206876,604.677830,6.700646,20065.305839
165.800000,1,normal,4.533413,57.917544,602.254031,6.788541,19978.558196
166.000000,1,normal,4.342451,58.238434,603.191801,6.755874,20044.355355
166.200000,1,normal,4.792657,57.737173,606.521220,6.631740,19962.880868
166.400000,1,normal,4.276827,58.037913,605.968237,6.729045,19981.997785
166.600000,1,normal,4.423701,58.152936,604.396921,6.720058,19982.620429
166.800000,1,normal,4.630796,58.271228,605.863846,6.765823,19983.399995
167.000000,1,normal,4.730176,57.714685,605.608526,6.702509,20020.021006
167.200000,1,normal,4.676018,57.923547,601.765855,6.767149,19987.191937
167.400000,1,normal,4.686326,58.121681,603.712680,6.704775,19979.802039
167.600000,1,normal,4.475233,58.013662,602.340858,6.754643,19984.602343
167.800000,1,normal,4.474759,57.848308,600.984715,6.763634,20023.062366
168.000000,1,normal,4.527181,57.977671,602.978059,6.664430,19984.387462
168.200000,1,normal,4.219070,58.008643,604.183962,6.757512,20062.207453
168.400000,1,normal,4.304026,58.237212,601.393348,6.792469,20000.080059
168.600000,1,normal,4.322771,57.840703,608.182889,6.703654,20061.482341
168.800000,1,normal,4.455174,58.143899,605.238454,6.711481,20046.645643
169.000000,1,normal,4.650038,58.141689,608.600067,6.703738,20028.771813
169.200000,1,normal,4.401344,58.076819,599.821631,6.828785,20022.255548
169.400000,1,normal,4.561813,57.851376,605.552393,6.769803,20023.314699
169.600000,1,normal,4.589632,58.018456,601.854210,6.723690,20121.597772
169.800000,1,normal,4.467810,57.740845,608.708477,6.716370,20039.400260
170.000000,1,normal,4.420222,58.017070,599.230292,6.735852,19957.315517
170.200000,1,normal,4.293654,57.889491,599.398192,6.745673,20018.927514
170.400000,1,normal,4.605255,58.414869,610.147357,6.724625,20020.828393
170.600000,1,normal,4.461142,57.990108,603.660533,6.740156,19959.774113
170.800000,1,normal,4.602387,58.099818,603.211412,6.765416,19965.409369
171.000000,1,normal,4.344424,57.972826,606.767377,6.743633,20027.452393
171.200000,1,normal,4.525451,57.880410,602.737875,6.749604,19923.401586
171.400000,1,normal,4.567609,58.110806,606.438239,6.791733,19956.450180
171.600000,1,normal,4.440308,58.164923,601.536380,6.770599,20001.850953
171.800000,1,normal,4.567620,58.190532,609.369393,6.780123,19955.390888
172.000000,1,normal,4.444320,57.866852,604.175164,6.727359,19904.885448
172.200000,1,normal,4.560294,58.188162,603.060815,6.704323,20081.575806
172.400000,1,normal,4.391838,57.998903,599.164579,6.764380,19970.346621
172.600000,1,normal,4.655830,57.814496,608.302735,6.755597,20004.396283
172.800000,1,normal,4.580410,58.005267,606.945043,6.776200,20001.353969
173.000000,1,normal,4.565176,57.973882,604.961300,6.788917,20042.687735
173.200000,1,normal,4.309246,57.932541,606.433756,6.766284,19994.217167
173.400000,1,normal,4.312850,58.385136,603.721260,6.784307,20011.916883
173.600000,1,normal,4.512051,58.166198,602.301458,6.716086,19989.839307
173.800000,1,normal,4.263297,57.944636,606.798416,6.832788,19987.474972
174.000000,1,normal,4.368558,58.435574,604.279622,6.694157,19934.254742
174.200000,1,normal,4.537934,57.695167,606.040198,6.771624,19971.916786
174.400000,1,normal,4.427449,57.927383,600.388716,6.795816,19932.622392
174.600000,1,normal,4.464179,58.158521,603.354603,6.748059,19963.681511
174.800000,1,normal,4.621169,58.108908,601.484081,6.781186,19974.368590
175.000000,1,normal,4.775249,58.360891,610.493805,6.708371,20001.273753
175.200000,1,normal,4.473478,57.949146,606.957771,6.704441,19980.543937
175.400000,1,normal,4.592321,58.047942,606.041789,6.768019,20019.105588
175.600000,1,normal,4.407862,58.149455,609.073594,6.701272,19913.958339
175.800000,1,normal,4.415236,58.004919,605.013142,6.787166,20000.884212
176.000000,1,normal,4.747720,57.998279,603.881708,6.798276,19914.008228
176.200000,1,normal,4.467785,57.880624,607.997978,6.790065,20043.493220
176.400000,1,normal,4.398720,58.137982,599.636575,6.768799,19986.428846
176.600000,1,normal,4.747617,58.146596,609.356700,6.767572,19985.900959
176.800000,1,normal,4.540925,58.023524,601.972795,6.769475,20065.667193
177.000000,1,normal,4.560853,58.032840,610.688441,6.700155,19984.650424
177.200000,1,normal,4.180909,58.366727,610.048502,6.726288,19992.817404
177.400000,1,normal,4.568698,58.151650,603.876851,6.777318,20003.658212
177.600000,1,normal,4.494640,58.040997,601.697984,6.737703,20077.129692
177.800000,1,normal,4.657981,58.179485,603.399964,6.758118,19998.953749
178.000000,1,normal,4.436625,57.847901,608.069471,6.701907,20010.439715
178.200000,1,normal,4.167016,58.056382,609.210876,6.746779,19966.336120
178.400000,1,normal,4.477790,58.050999,604.186250,6.674668,19959.168858
178.600000,1,normal,4.821018,57.742204,602.608181,6.732861,19989.005703
178.800000,1,normal,4.484316,57.980450,607.496240,6.723903,19994.761009
179.000000,1,normal,4.607267,57.990498,607.413422,6.770408,19978.251260
179.200000,1,normal,4.855319,57.825376,602.595606,6.777240,19940.158631
179.400000,1,normal,4.791470,57.649969,600.926262,6.816628,20032.172058
179.600000,1,normal,4.541600,58.525284,607.847541,6.687306,19989.000181
179.800000,1,normal,4.106172,57.617018,600.399734,6.787779,20064.626788
